"gene_name","isoform_id","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","gene_value_1","gene_value_2","iso_value_1","iso_value_2"
"MAP2K4","ENST00000905330.1",0.0318344262295082,0.0645297297297297,0.0326953035002215,0.999634461398582,0.999634461398582,19.9536720782963,22.8973594937047,0.56154912613251,1.0912851639235
"MAP2K4","ENST00000905332.1",0.052255737704918,0.0226135135135135,-0.0296422241914045,0.999634461398582,0.999634461398582,19.9536720782963,22.8973594937047,0.695406475103431,0.756420946079952
"MAP2K4","ENST00000937443.1",0.176455737704918,0.150462162162162,-0.0259935755427559,0.999634461398582,0.999634461398582,19.9536720782963,22.8973594937047,3.81609188254518,3.03665455161694
"MAP2K4","ENST00000536413.2",0.133386885245902,0.108364864864865,-0.0250220203810368,0.999634461398582,0.999634461398582,19.9536720782963,22.8973594937047,2.50021457526556,1.99450664135312
"MAP2K4","ENST00000602305.5",0.0174459016393443,0.00228918918918919,-0.0151567124501551,0.999634461398582,0.999634461398582,19.9536720782963,22.8973594937047,0.216789395977798,0.054924620051908
"MAP2K4","ENST00000905331.1",0.0174,0.00713243243243243,-0.0102675675675676,0.999634461398582,0.999634461398582,19.9536720782963,22.8973594937047,0.316061682429776,0.210244582202459
"MAP2K4","ENST00000582183.5",0.0135688524590164,0.00491081081081081,-0.00865804164820558,0.999634461398582,0.999634461398582,19.9536720782963,22.8973594937047,0.335880100978139,0.0895532864362482
"MAP2K4","ENST00000602375.5",0.0179573770491803,0.013227027027027,-0.0047303500221533,0.999634461398582,0.999634461398582,19.9536720782963,22.8973594937047,0.465518038875609,0.362025853544574
"MAP2K4","ENST00000415385.7",0.0143606557377049,0.014527027027027,0.00016637128932211,0.999986113209183,0.999634461398582,19.9536720782963,22.8973594937047,0.32655479548222,0.271431706579597
"MAP3K1","ENST00000872825.1",0.0492,0.0142027027027027,-0.0349972972972973,0.999634461398582,0.999634461398582,32.7870469429261,31.4628225442621,1.3084982509503,0.277691390172502
"MAP3K1","ENST00000948659.1",0.0307819672131148,0.0559702702702703,0.0251883030571555,0.999634461398582,0.999634461398582,32.7870469429261,31.4628225442621,1.11515052273228,1.62905368800087
"MAP3K1","ENST00000399503.4",0.598886885245902,0.622383783783784,0.0234968985378822,0.999634461398582,0.999634461398582,32.7870469429261,31.4628225442621,19.3599092020716,19.8682882662636
"MAP3K1","ENST00000469188.1",0.252308196721311,0.233810810810811,-0.0184973859105007,0.999634461398582,0.999634461398582,32.7870469429261,31.4628225442621,8.67285931220463,7.29285489135091
"MAP3K1","ENST00000872824.1",0.0688180327868853,0.0736081081081081,0.00479007532122286,0.999634461398582,0.999634461398582,32.7870469429261,31.4628225442621,2.33062965496723,2.39493430847417
"MYC","ENST00000707117.1",0.258203278688525,0.233656756756757,-0.0245465219317678,0.999634461398582,0.999634461398582,21.8913139009232,16.3488683766705,5.56080208506263,3.65159551599688
"MYC","ENST00000641036.1",0.00718032786885246,0.0271378378378378,0.0199575099689854,0.999634461398582,0.999634461398582,21.8913139009232,16.3488683766705,0.161756985949504,0.678726372859991
"MYC","ENST00000621592.8",0.0407213114754098,0.0589648648648649,0.018243553389455,0.999634461398582,0.999634461398582,21.8913139009232,16.3488683766705,0.757100063406055,0.904060041889018
"MYC","ENST00000707113.1",0.0661213114754098,0.0490945945945946,-0.0170267168808152,0.999634461398582,0.999634461398582,21.8913139009232,16.3488683766705,1.62309958211745,0.876412661950445
"MYC","ENST00000377970.6",0.230803278688525,0.215210810810811,-0.0155924678777138,0.999634461398582,0.999634461398582,21.8913139009232,16.3488683766705,5.44798164082224,3.33054466808012
"MYC","ENST00000652288.1",0.0107131147540984,0.0234378378378378,0.0127247230837395,0.999634461398582,0.999634461398582,21.8913139009232,16.3488683766705,0.0596207641545129,0.853808689979756
"MYC","ENST00000707114.1",0.0197491803278689,0.0320459459459459,0.0122967656180771,0.999634461398582,0.999634461398582,21.8913139009232,16.3488683766705,0.346434682023318,0.194387241772122
"MYC","ENST00000259523.10",0.0196950819672131,0.0138675675675676,-0.00582751439964555,0.999634461398582,0.999634461398582,21.8913139009232,16.3488683766705,0.396162759412883,0.325653922892021
"MYC","ENST00000707115.1",0.197598360655738,0.201572972972973,0.00397461231723525,0.999634461398582,0.999634461398582,21.8913139009232,16.3488683766705,4.58917512393385,3.06239752563641
"MYC","ENST00000524013.2",0.13425737704918,0.133362162162162,-0.000895214887018186,0.999634461398582,0.999634461398582,21.8913139009232,16.3488683766705,2.67679188041655,2.24540302048638
"NCOR1","ENST00000583226.1",0.0304180327868852,0.0638054054054054,0.0333873726185202,0.999634461398582,0.999634461398582,62.692265456026,59.9705451189846,1.89869962030577,3.67564395061246
